59.8	1	[]
60.1	1	[]
60.9	1	[]
68.9	1	[]
79	1	[]
80	2	[][]
82.6	1	[]
84.7	1	[]
90.4	1	[]
91	1	[]
93.1	2	[][]
94	1	[]
94.7	1	[]
98.2	1	[]
101.5	1	[]
104	1	[]
105.2	1	[]
110.8	1	[]
113.2	1	[]
114.7	1	[]
115.5	1	[]
116.8	2	[][]
117.3	1	[]
118	1	[]
119	1	[]
119.1	1	[]
119.2	1	[]
120.4	1	[]
121.4	1	[]
122.1	1	[]
122.7	1	[]
122.8	1	[]
123	1	[]
123.1	1	[]
123.9	1	[]
126.4	1	[]
129.7	1	[]
131.3	1	[]
137.7	1	[]
138.7	1	[]
139.7	1	[]
142.1	1	[]
142.2	1	[]
143.5	1	[]
143.9	1	[]
146	1	[]
149.6	1	[]
151.9	1	[]
152.8	1	[]
154	1	[]
154.5	1	[]
156.8	1	[]
158.5	1	[]
158.9	1	[]
159.2	1	[]
161.1	1	[]
163	1	[]
164	1	[]
170.4	1	[]
172.3	1	[]
172.5	1	[]
174.3	1	[]
175.5	1	[]
176.6	1	[]
181.5	1	[]
184.3	1	[]
185.2	1	[]
190.6	1	[]
195.9	1	[]
196.5	1	[]
196.7	1	[]
206	1	[]
209.7	1	[]
218.9	1	[]
221.2	1	[]
222.6	1	[]
229.5	1	[]
232.4	1	[]
235.7	1	[]
238.3	1	[]
245	1	[]
254	1	[]
264.3	1	[]
274	1	[]
354.6	1	[]
401.1	1	[]
416	1	[]
421.6	1	[]
469.6	1	[]
492.8	1	[]
