0	3	[][][]
174	1	[]
216.9	1	[]
221.2	1	[]
228.1	1	[]
228.46	1	[]
234.19	1	[]
236.5	1	[]
239.3	1	[]
251.3	1	[]
256.21	1	[]
257.9	1	[]
263.03	1	[]
270.5	1	[]
271	1	[]
278.23	1	[]
281.5	1	[]
286.4	1	[]
291.74	1	[]
292	1	[]
293.6	1	[]
293.9	1	[]
296.8	1	[]
297.5	1	[]
298.69	1	[]
301.6	1	[]
305.56	1	[]
306.9	1	[]
307.8	1	[]
308.8	1	[]
309.1	1	[]
312.27	1	[]
314.2	1	[]
316	1	[]
316.1	1	[]
318	2	[][]
326	1	[]
328.1	1	[]
330	1	[]
330.5	1	[]
334	1	[]
335.2	1	[]
336.3	1	[]
336.7	1	[]
337.7	1	[]
337.88	1	[]
340	2	[][]
341.5	1	[]
342	1	[]
342.27	1	[]
344	1	[]
345.9	1	[]
346.9	1	[]
347	1	[]
347.4	1	[]
347.44	1	[]
348.1	1	[]
350.2	1	[]
354	1	[]
354.33	1	[]
354.5	1	[]
357.1	1	[]
357.12	1	[]
359.3	1	[]
359.9	1	[]
362.8	1	[]
364.6	1	[]
364.68	1	[]
365.7	1	[]
365.86	1	[]
370.04	1	[]
370.1	1	[]
373.7	1	[]
382.5	1	[]
384.4	1	[]
388.7	1	[]
390	1	[]
396.6	1	[]
399.2	1	[]
403	1	[]
403.4	1	[]
414	1	[]
414.8	1	[]
424.5	1	[]
426.2	1	[]
437.3	1	[]
440.5	1	[]
452.8	1	[]
458.6	1	[]
