16.2	1	[]
22.03	1	[]
22.45	1	[]
23.66	1	[]
24.8	1	[]
25.81	1	[]
25.9	2	[][]
25.94	1	[]
26.24	1	[]
26.44	1	[]
26.5	1	[]
27.2	1	[]
28.09	1	[]
28.1	1	[]
28.5	1	[]
30.4	1	[]
31.18	1	[]
31.99	1	[]
32.5	1	[]
33	1	[]
33.2	1	[]
33.51	1	[]
33.69	1	[]
33.83	1	[]
35.1	1	[]
35.29	1	[]
35.41	1	[]
35.7	1	[]
36.16	1	[]
36.27	1	[]
36.3	1	[]
36.56	1	[]
37.26	1	[]
37.5	1	[]
37.54	1	[]
37.79	1	[]
38.5	1	[]
38.6	1	[]
38.98	1	[]
39	1	[]
39.06	1	[]
39.29	1	[]
39.67	1	[]
40.1	1	[]
40.51	1	[]
40.52	1	[]
41	1	[]
41.11	1	[]
41.3	1	[]
42.44	1	[]
42.5	1	[]
42.63	1	[]
42.72	1	[]
42.91	1	[]
43.3	1	[]
43.4	1	[]
43.7	1	[]
44.07	1	[]
44.14	1	[]
44.74	1	[]
44.88	1	[]
44.9	1	[]
45	1	[]
46.1	2	[][]
46.2	1	[]
46.3	1	[]
46.72	1	[]
47.8	1	[]
47.9	1	[]
47.99	1	[]
48.02	1	[]
48.17	1	[]
48.2	2	[][]
48.37	1	[]
49.18	1	[]
49.7	1	[]
49.75	1	[]
49.84	1	[]
49.9	1	[]
50.5	2	[][]
50.58	1	[]
51.2	1	[]
51.38	1	[]
52.1	1	[]
52.22	1	[]
52.76	1	[]
53.13	1	[]
54	1	[]
55.51	1	[]
